Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2019-02-07,8.86,9.28,9.28,8.52,0.01,3.57
2019-02-06,8.8,8.96,9.34,8.62,0.01,2.05
2019-02-05,8.04,8.78,8.78,8,0.01,0.92
2019-02-04,7.04,8.7,8.82,7.04,0,2.35
2019-02-01,7.98,8.5,8.5,7.54,0,6.52
2019-01-31,6.66,7.98,7.98,6.66,0,-3.16
2019-01-30,8.4,8.24,8.78,8.24,0.01,-2.6
2019-01-29,7.9,8.46,8.46,7.9,0,7.09
2019-01-28,7.38,7.9,7.9,7.38,0.01,9.72
2019-01-25,6.9,7.2,7.4,6.9,0.01,4.65
2019-01-24,6.9,6.88,6.9,6.8,0,-0.29
2019-01-23,6.9,6.9,6.92,6.6,0.01,-0.29
2019-01-22,6.92,6.92,6.92,6.9,0,3.28
2019-01-21,6.3,6.7,6.8,6.08,0.02,8.06
2019-01-18,6.1,6.2,6.2,6.1,0,2.65
2019-01-17,5.7,6.04,6.08,5.4,0.03,11.44
2019-01-16,5.74,5.42,5.74,5.42,0.01,-5.57
2019-01-15,5.74,5.74,5.74,5.74,0,9.54
2019-01-14,5.2,5.24,5.68,5.2,0,-2.96
2019-01-11,5.4,5.4,5.4,5.4,0,1.89
2019-01-10,5.4,5.3,5.4,5.3,0,-6.69
2019-01-09,5.48,5.68,5.68,5.48,0,4.03
2019-01-08,5.24,5.46,5.46,5.24,0,3.02
2019-01-07,5.3,5.3,5.3,5.3,0,13.49
2019-01-04,5.32,4.67,5.5,4.26,0.02,-12.22
2019-01-03,5.7,5.32,5.7,5.3,0,-12.79
2019-01-02,6.1,6.1,6.1,6.1,0,-1.61
2018-12-31,6.2,6.2,6.2,6.2,0,0
2018-12-28,6.2,6.2,6.2,6.2,0,3.33
2018-12-27,6.34,6,6.34,5.94,0,-5.66
2018-12-24,6.36,6.36,6.36,6.36,0,0
2018-12-21,6.36,6.36,6.36,6.04,0.01,4.26
2018-12-20,6.4,6.1,6.4,6.1,0,-4.69
2018-12-19,6.4,6.4,6.4,6.38,0,5.61
2018-12-18,6.4,6.06,6.4,6.06,0,-5.61
2018-12-17,6.42,6.42,6.42,6.42,0,0
2018-12-14,6.42,6.42,6.42,6.1,0.01,5.59
2018-12-13,6.38,6.08,6.38,6.08,0,-5.3
2018-12-12,6.4,6.42,6.42,6.02,0,0
2018-12-11,6.42,6.42,6.42,6.42,0,-0.31
2018-12-10,6.44,6.44,6.44,6.44,0,0
2018-12-07,6.44,6.44,6.44,6.04,0,0
2018-12-06,6.44,6.44,6.44,6.44,0,0
2018-12-05,6.44,6.44,6.44,6.44,0,0
2018-12-04,6.44,6.44,6.44,6.44,0,-0.92
2018-12-03,6.44,6.5,6.5,6.06,0,0.93
2018-11-30,6.44,6.44,6.44,6.44,0,0
2018-11-29,6.44,6.44,6.44,6.44,0,0
2018-11-28,6.44,6.44,6.44,6.28,0,2.22
2018-11-27,6.44,6.3,6.44,6.3,0,-2.17
2018-11-26,6.44,6.44,6.44,6.44,0,-0.92
2018-11-23,6.5,6.5,6.5,6.5,0,0
2018-11-22,6.5,6.5,6.5,6.5,0,0
2018-11-21,6.32,6.5,6.5,6.32,0,-3.85
2018-11-20,6.5,6.76,6.76,6.5,0.01,0
2018-11-19,6.54,6.76,6.78,6.5,0.01,-0.29
2018-11-16,6.74,6.78,6.78,6.54,0,0
2018-11-15,6.78,6.78,6.78,6.3,0,0
2018-11-14,6.78,6.78,6.78,6.78,0,0
2018-11-13,6.8,6.78,6.84,6.24,0.01,4.31
2018-11-12,6.5,6.5,6.5,6.5,0,0
2018-11-09,6.5,6.5,6.5,6.5,0,-4.69
2018-11-08,6.82,6.82,6.82,6.82,0,4.92
2018-11-07,6.5,6.5,6.5,6.02,0,7.97
2018-11-06,6.5,6.02,6.5,6.02,0,-7.38
2018-11-05,6.8,6.5,6.8,5.98,0.01,-4.41
2018-11-02,6.5,6.8,6.8,6.5,0,4.62
2018-10-31,6.5,6.5,6.5,6.5,0,0
2018-10-30,6.5,6.5,6.5,6.5,0,0
2018-10-29,6.2,6.5,6.5,6.2,0,0.31
2018-10-25,6.48,6.48,6.48,6.48,0,0
2018-10-24,6.3,6.48,6.48,5.94,0,2.86
2018-10-23,6.4,6.3,6.4,6,0,-3.08
2018-10-22,6.5,6.5,6.5,6.5,0,-4.41
2018-10-19,6.8,6.8,6.8,6.8,0,0
2018-10-18,6.8,6.8,6.8,6.8,0,0
2018-10-17,6.8,6.8,6.8,6.06,0,4.62
2018-10-16,6.5,6.5,6.5,6.5,0,0
2018-10-15,6.5,6.5,6.5,6,0,0
2018-10-12,6.48,6.5,6.5,6.48,0,0.31
2018-10-11,5.9,6.48,6.84,5.9,0,9.83
2018-10-10,6.86,5.9,6.86,5.5,0.01,-13.99
2018-10-09,6.84,6.86,6.86,6.84,0,0.29
2018-10-08,6.84,6.84,6.84,6.84,0,0
2018-10-05,6.84,6.84,6.84,6.84,0,-0.58
2018-10-04,6.88,6.88,6.88,6.88,0,0
2018-10-03,6.78,6.88,6.88,6.5,0,1.47
2018-10-02,6.76,6.78,6.78,6.76,0,0.3
2018-10-01,6.76,6.76,6.76,6.76,0,0
2018-09-28,6.76,6.76,6.76,6.76,0,-0.59
2018-09-27,6.8,6.8,6.8,6.8,0,0
2018-09-26,6.8,6.8,6.8,6.8,0,0
2018-09-25,6.8,6.8,6.8,6.8,0,0
2018-09-24,6.8,6.8,6.8,6.8,0,0
2018-09-21,6.8,6.8,6.8,6.32,0,0
2018-09-20,6.8,6.8,6.8,6.1,0,0
2018-09-19,6.8,6.8,6.8,6.8,0,0
2018-09-18,6.8,6.8,6.8,6.8,0,-1.45
2018-09-17,6.9,6.9,6.9,6.9,0,1.47
2018-09-14,6.8,6.8,6.8,6.6,0.01,0
2018-09-13,6.8,6.8,6.8,6.8,0,1.49
2018-09-12,6.78,6.7,6.78,6.4,0,-2.62
2018-09-11,6.88,6.88,6.88,6.88,0,0
2018-09-10,6.88,6.88,6.88,6.88,0,-0.29
2018-09-07,6.68,6.9,6.9,6.68,0,2.99
2018-09-06,6.4,6.7,6.7,6.04,0,4.69
2018-09-05,6.48,6.4,6.5,6.04,0.01,-4.48
2018-09-04,6.4,6.7,6.7,6.2,0,6.35
2018-09-03,6.4,6.3,6.4,6.1,0,-1.56
2018-08-31,6.68,6.4,6.68,6.2,0,-4.48
2018-08-30,6.7,6.7,6.7,6.7,0,0.3
